Model,model_present_ch4_diff,model_ch4,model_present_co2_diff,model_co2
ssp126,-0.140234896,0.746140477,-8.389933101,326.1112763
ssp126,0.256681151,3.749047313,41.72028239,132.0093612
ssp126,13.80819328,36.41550353,5.219392237,225.8779175
ssp126,0.30647194,13.36934758,1.202371295,54.51237093
ssp126,0.008499667,3.699239225,-0.700042583,230.986459
ssp126,0.119999901,9.877684726,0.595170202,57.55904179
ssp126,-1.127718704,23.0769203,1.427493988,270.1846306
ssp126,0.266638848,2.841115008,9.850971603,282.3944472
ssp126,14.10226661,38.68464097,-12.30614358,344.3050334
ssp126,0.040523933,4.133962823,0.761044382,207.6156987
ssp126,1.361258917,13.92322748,-0.011302396,31.13797246
ssp126,7.098689377,21.07616547,1.561495254,59.6804877
ssp126,-0.064627518,1.495227553,-1.703719998,220.1146967
ssp126,-0.057185855,2.757256281,-4.650698922,340.3535383
ssp126,2.951766476,34.77545578,19.58821712,768.312879
ssp126,0.025515534,10.87035209,-0.088627596,31.36998802
ssp126,-0.023651341,3.243350095,0.485383395,116.7871444
ssp126,7.969890192,28.57953957,2.404381163,258.1102429
ssp126,5.062355929,24.50504385,3.139813822,224.5955362
ssp126,-0.150081958,3.088559228,25.50753932,138.1889346
ssp126,0.224075367,10.92474807,2.132297427,155.6090185
ssp126,0.587284337,36.71636747,9.029515213,452.5972382
ssp126,10.21441848,24.52860429,1.778831034,150.1720991
ssp126,-0.033388982,1.848077682,-2.828747712,268.5916848
ssp126,0.06542644,3.808833298,0.495888137,86.28972432
ssp126,0.188533729,9.654115471,2.030146442,54.94098873
ssp126,-0.02379772,1.117200172,-3.670270663,365.6031914
ssp126,4.177218194,21.78416485,-0.018146765,92.59571526
ssp126,-3.963959922,29.25667831,23.03099306,397.9434451
ssp126,4.263974336,13.63650361,-0.201164298,31.98342523
ssp126,0.17467673,15.55002566,-0.00234793,31.18037783
ssp126,0.236756204,6.675104341,57.32354908,129.6203868
ssp126,2.308250289,12.54045344,-0.747237759,32.58796698
ssp126,1.47261685,7.46865126,16.62197132,48.56236232
ssp126,-0.01527081,1.434378487,-0.898966337,270.3996821
ssp126,1.149456719,20.12941179,3.77060649,233.0250705
ssp126,1.018497313,15.0891791,83.69490134,230.6762988
ssp126,-0.014822911,2.151038109,-0.024788983,270.0493397
ssp126,7.272356773,19.80376388,193.7862944,628.8078021
ssp126,5.804195452,29.47715652,0.408125636,169.6459568
ssp126,6.298792288,17.76011917,0.502161922,203.5880011
ssp126,-0.210423957,17.20612224,144.9510063,544.4617573
ssp126,0.727554256,6.089944888,2.966372836,123.6097298
ssp126,3.133983466,5.6790306,4.091985816,431.0815552
ssp126,0.493719112,12.96794247,43.19856716,135.9073573
ssp126,0.040247663,1.582503257,3.211677058,115.1152267
ssp126,-0.003171906,6.507454169,0.027519778,226.1397895
ssp126,-0.182360688,1.523505025,-150.5744284,121.3714915
ssp126,0.725912597,18.19953612,-0.019422094,31.31654932
ssp126,0.106861845,9.975804451,0.451104315,58.49063252
ssp126,5.848995684,33.64804522,26.88428022,312.8993013
ssp126,-0.056396575,1.798081519,-0.533204996,184.9128423
ssp126,-0.038290538,5.860764654,30.90780757,78.40955521
ssp126,0.485010701,1.56028503,-58.39079766,221.2091632
ssp126,0.084907251,11.7883912,423.5467037,834.8300217
ssp126,-6.934053668,45.63696365,3.183652455,458.4577325
ssp126,0.376736259,0.743215881,-42.99624288,245.3386797
ssp126,1.317572979,12.9650863,0.025379379,30.87798788
ssp126,-0.04280681,1.50302674,-4.482091221,314.0277128
ssp126,26.95534896,36.38818588,2.485640454,523.0266914
ssp126,-0.005935036,0.416510617,-44.3121866,257.820624
ssp126,0.241621255,31.90130132,351.8515025,494.7598788
ssp126,1.075180358,26.66970271,-0.117343548,54.28084731
ssp126,0.16414591,4.808118169,2.308554688,193.9933321
ssp126,0.150663319,3.004997055,-0.859737115,245.6888715
ssp126,0.259625721,13.1531433,-0.117246158,31.48877397
ssp126,-0.035069352,0.808454271,-14.99843071,364.3095943
ssp126,-0.009109608,1.456748863,-0.14327458,180.6765596
ssp126,7.390012827,18.82144046,3.417641627,50.92559712
ssp126,-0.056874072,3.180496204,40.63864009,184.0724562
ssp126,-0.030369551,5.780888351,1.009452231,48.10098823
ssp126,0.058697731,8.09539406,0.040071054,30.61831215
ssp126,-0.032926084,1.924854894,-2.489924383,268.0914329
ssp126,-0.013643575,1.762429029,-1.281520631,312.107378
ssp126,-0.127477029,2.00787189,-2.540696064,303.4119515
ssp126,0.80884236,18.39356149,53.77658315,482.1138476
ssp126,1.336270376,19.49867532,4.05362222,220.1886691
ssp126,0.141384184,12.38933032,0.03870558,30.81526701
