Model,model_present_ch4_diff,model_ch4,model_present_co2_diff,model_co2
ssp585,11.26132152,22.72264841,1.643150402,204.7289896
ssp585,-2.294268361,15.12227784,128.6134294,528.1241805
ssp585,2.726416395,8.088807027,-12.3808408,108.2625162
ssp585,4.893311563,7.438358698,-36.44414281,390.5454265
ssp585,8.124124268,20.59834763,49.24391828,141.9527084
ssp585,1.207931943,2.750187538,9.266131126,121.1696807
ssp585,0.004473216,6.51509929,0.772847517,226.8851172
ssp585,-0.284699148,1.421166565,-115.485035,156.4608849
ssp585,5.018399746,22.49202327,-0.107301154,31.22867026
ssp585,0.244680905,10.11362351,34.41545592,92.45498413
ssp585,5.835255222,33.63430476,62.77523037,348.7902514
ssp585,-0.121505422,1.732972671,-1.337805853,184.1082415
ssp585,-0.019724345,5.879330847,33.11221741,80.61396505
ssp585,0.472432084,1.547706413,-57.10663075,222.4933301
ssp585,2.418305553,14.1217895,437.221072,848.5043901
ssp585,0.148936751,52.71995407,124.7327307,580.0068108
ssp585,0.517976037,0.884455659,-33.23704199,255.0978806
ssp585,1.527141088,13.17465441,0.041463615,30.89407211
ssp585,-0.055148775,1.490684774,-122.4953592,196.0144449
ssp585,41.84494156,51.27777848,7.025213542,527.5662645
ssp585,0.043409051,0.465854704,-30.31540519,271.8174055
ssp585,-5.283519169,26.3761609,384.9365407,527.8449169
ssp585,2.700121593,28.29464394,-4.605401863,49.79278899
ssp585,0.359386027,5.003358286,4.697093339,196.3818708
ssp585,0.29863234,3.152966076,-1.16419798,245.3844107
ssp585,1.588615572,14.48213315,-0.297290034,31.30873009
ssp585,-0.130407983,0.71311564,-90.84148079,288.4665442
ssp585,0.438392638,1.90425111,-51.35760888,129.4622253
ssp585,7.806701156,19.23812879,34.96754244,82.47549793
ssp585,0.428445513,3.665815789,40.5368829,183.970699
ssp585,-2.735636559,3.075621343,35.95717998,83.04871598
ssp585,0.134690292,8.17138662,0.07889239,30.65713349
ssp585,-0.061998025,1.895782954,-149.8261849,120.7551724
ssp585,-0.030690734,1.745381871,-130.2889006,183.0999981
ssp585,-0.290151314,1.845197605,-5.639914728,300.3127328
ssp585,-5.216966946,12.36775218,81.71651,510.0537745
ssp585,8.554097238,26.71650218,8.978279961,225.1133269
ssp585,0.275024726,12.52297086,0.065609079,30.84217051
ssp126,-2.847894031,3.314342022,-0.864372899,186.4913711
ssp126,0.410680602,3.860702346,35.47128472,185.3571721
ssp126,0.771586342,22.10523816,6.028814307,101.5101967
ssp126,5.665413773,9.777057651,-29.57886669,95.25030254
ssp126,-0.122650229,1.659395148,-11.97911165,300.5804103
ssp126,0.071598178,7.090197515,0.928189113,144.0494622
ssp126,-0.007316564,1.764616612,-0.510466791,310.927585
ssp126,0.067894155,7.54089763,1.842323872,141.805316
ssp126,-0.044208093,1.572254506,-0.878933217,209.0077694
ssp126,0.260821804,3.266637865,53.16366131,403.6653869
ssp126,-0.106264999,1.77853766,0.151925764,121.7075429
ssp126,0.690671197,28.98181959,-0.308577221,182.2973131
ssp126,1.146573247,16.86858044,3.025725472,252.8642898
ssp126,0.001641994,0.797388437,-104.9329928,203.3324776
ssp126,-0.129838905,3.364741197,0.303751194,177.6272782
ssp126,-0.025763836,0.848206017,-2.278541341,225.7357055
ssp126,9.061719833,24.39338103,14.27814097,629.1043872
ssp126,-0.124761347,3.448113902,-2.239759782,137.8059857
ssp126,0.116558701,8.051043692,-0.014543253,31.62328192
ssp126,-0.96978232,15.20564924,65.68293092,218.1408033
ssp126,0.444820922,22.92415507,0.013294255,281.4925783
ssp126,0.217541133,4.514026094,-1.414150434,124.3121213
ssp126,6.751878935,21.27315631,-0.052816407,31.39736462
ssp126,0.753217329,16.53684214,3.106154284,212.9472173
ssp126,0.554833278,16.2194911,-0.224104675,32.31175687
ssp126,0.030996951,27.86822916,136.4811212,407.6550049
ssp126,0.186961413,1.174518023,-0.836764088,133.5197102
ssp126,0.103940104,6.828307614,-1.080725893,83.0496378
ssp126,-2.617547755,24.88598524,1.55999635,338.4709782
ssp126,0.157457398,1.471089149,14.43204807,128.9164535
ssp126,-0.067332082,1.465817294,-4.982583829,253.4221194
ssp126,0.129934492,3.995042047,76.95189254,197.3984367
ssp126,0.59619933,7.244459744,-0.586610975,126.2329866
ssp126,0.1337652,7.221262121,0.824536284,75.83137537
ssp126,5.498040116,20.16786756,20.12705716,51.0082181
ssp126,-0.262980123,1.607902908,-10.94560323,691.5132344
ssp126,0.117515433,7.766512581,4.607377353,92.25638329
ssp126,-0.03789043,6.077645209,1.255350951,82.46756963
ssp126,0.641732201,4.398449947,-0.410392687,228.4137678
ssp126,0.059005221,4.778018894,0.951215413,192.1986921
ssp126,7.063079851,21.95098426,256.2336254,413.9593782
ssp126,-1.308339711,24.55746622,-35.48023418,189.0178829
ssp126,4.102191318,12.14419126,-0.182917093,239.6394178
ssp126,0.105559119,7.171189198,6.467664352,92.84992884
ssp126,-0.063219168,1.48091667,-1.373950841,216.9155722
ssp126,0.028731068,4.188693933,81.24195499,209.1510186
ssp126,0.773373734,22.82661181,1.763466593,261.1758044
ssp126,-0.102674156,3.304201377,0.858573904,148.0419387
ssp126,0.147404424,6.901749746,26.07341386,148.0432054
ssp126,-0.179888129,1.551628397,-31.37269515,411.6031277
ssp126,1.093648905,25.70165407,1.676775461,219.8981006
ssp126,0.542877624,20.9774889,60.60625728,248.7609467
ssp126,0.401043539,3.771508083,1.850445642,103.6211389
ssp126,0.039305976,3.905958228,-82.50229387,120.7588823
ssp126,0.644795514,16.54116434,2.838838474,216.864589
ssp126,-0.107364254,3.174376632,0.505092296,178.7579126
ssp126,0.056533691,7.193270378,0.972343142,100.1945573
ssp126,-0.085956057,1.728180026,-55.78918381,190.6639164
ssp126,-0.068014064,2.960948663,-131.1090733,196.8867577
ssp126,-4.556364948,24.09498974,8.816812058,440.3649304
ssp126,0.196589163,7.875240113,1.993731109,214.8359396
ssp126,6.707016667,10.87248633,-68.89517222,230.1085351
ssp126,2.596305912,12.32721786,80.32681851,179.3280178
ssp126,0.007634324,12.22453217,-0.002413264,403.6342526
ssp126,0.402076038,21.22446143,3.252656348,94.56040096
ssp126,0.255832755,8.920919497,2.018599129,218.1660927
ssp126,0.085674122,2.21418916,59.31101164,192.8110298
ssp126,0.301745121,9.680476929,19.13914572,50.61064612
ssp126,0.820220604,12.44022002,84.78580533,229.3479984
ssp126,-0.072038983,1.499441463,-2.107000447,222.3856685
ssp126,0.088052486,1.206634526,-2.224469303,119.1644583
ssp126,0.121350496,2.712181374,4.427940781,140.0098323
ssp126,-0.00838421,4.228547242,1.22431935,140.5364017
ssp126,0.911499024,6.978026839,36.25433938,132.7497516
ssp126,0.065225023,1.860432371,41.98912938,224.5221124
ssp126,0.037279234,4.070965992,0.672112006,209.6026176
ssp126,1.036613425,37.57808906,89.34410553,437.4299719
ssp126,-0.075231361,1.756302894,-11.52947444,409.254974
ssp126,0.658523794,13.03481173,-1.412764095,140.504068
ssp126,-0.22898579,2.22529787,1.891606886,593.7611216
ssp126,0.077244554,7.952790585,2.246890762,146.4734686
ssp126,17.57024467,37.31545357,-2.817674316,176.0341713
ssp126,1.316469653,27.95844382,2.364519929,253.7968303
ssp126,-0.234754074,3.24871176,-6.783210179,142.6495784
ssp126,-0.087747915,3.184813727,-0.154633244,186.2687773
ssp126,0.426160156,5.632382672,-1.299296897,133.9580126
ssp126,-0.157026467,0.757792685,-2.841728855,206.6286441
ssp126,0.588544095,25.40060728,136.3191005,359.8736201
ssp126,-0.011637876,5.52269759,24.19248375,94.87648702
ssp126,0.062110422,6.323437572,49.38374988,490.4713697
ssp126,0.768140913,7.168908258,0.090761817,191.8047214
ssp126,-1.507460682,17.17599197,4.105338621,210.0650684
ssp126,0.492337875,19.93103275,3.872271346,87.10728827
ssp126,0.26185196,11.06034236,172.0020581,482.3595278
ssp126,4.415856994,9.208284101,3.650799716,231.5655087
ssp126,3.86278967,9.721031324,-0.200563985,192.3569383
ssp126,-0.10776327,3.250218336,-1.116492626,187.1077578
ssp126,0.009324775,4.567428533,0.89025347,212.3913814
ssp126,2.254599517,9.744536338,1.728204831,46.56814434
ssp126,0.124117893,1.614345011,-2.929999976,120.0654549
ssp126,4.212822764,23.0096005,0.132967149,91.36103766
ssp126,0.064615124,5.318199764,2.29367481,216.6065133
ssp126,-1.823323272,18.01606955,8.921729552,420.0512621
ssp126,-0.239455395,1.651373926,-0.213277727,184.2155575
ssp126,-1.033714147,1.867980101,98.53326164,343.7451748
ssp126,-10.19829915,26.4205559,11.18771905,424.5789247
ssp126,15.24063385,24.015817,9.592891436,432.3692913
ssp126,-0.067041666,2.821917566,0.132517202,119.406936
ssp126,7.546252429,33.45423646,2.691332864,76.68172616
ssp126,0.10565935,1.403068679,-0.374000331,193.738996
ssp126,0.068873248,1.621805204,-15.66311707,118.951125
ssp126,0.333373254,10.83262659,1.976637463,64.06574835
ssp126,-0.18235723,1.714827194,-30.27639805,420.5354484
ssp126,0.226981628,2.053355091,-13.46838621,117.1729347
ssp126,-0.011843655,0.831448412,-2.638672686,361.4474271
ssp126,0.283892145,12.94167753,0.413643648,56.91986171
ssp126,6.106200692,16.14659124,15.59856666,425.3354672
ssp126,-0.107087204,1.697569896,-45.74845178,454.3149368
ssp126,0.732361035,20.71251518,4.228157202,188.5427436
ssp126,6.632955924,26.91305572,374.7315552,620.1004749
ssp126,4.354898268,25.6734091,1.768764012,256.0762672
ssp126,0.030183553,4.309835406,0.966897654,208.4765613
ssp126,-0.000220897,0.606395051,-2.060231829,323.8115578
ssp126,0.002783566,0.72061666,-1.110629535,291.7252963
ssp126,9.083863568,23.79229287,20.38274779,52.96872124
ssp126,0.365017207,2.375618217,61.16535657,292.2697149
ssp126,5.369075428,25.38358566,3.18160739,195.8425513
ssp126,0.032791951,3.284554695,-1.069168948,109.4589608
ssp126,0.670026207,1.99383479,71.13474326,321.3414038
ssp126,2.629109786,27.48902177,8.357652956,425.0487554
ssp126,2.60941398,24.42127373,-0.082270859,54.24384429
ssp126,1.041463812,14.56566315,2.890664981,147.5092766
ssp126,0.128312556,3.085457067,-1.176411329,117.492443
ssp126,3.227484167,6.187125967,-2.521908412,123.7243181
ssp126,22.13936099,65.27893973,-1.276261056,225.3405533
ssp126,0.13225716,11.02355524,1.447101646,153.2291362
ssp126,0.515279694,21.66066376,3.770859126,96.83543966
ssp126,-0.908764572,1.962635125,-57.60781325,200.0762718
ssp126,0.174686938,7.020088454,56.63832055,126.5327688
ssp126,1.266874745,14.61531306,70.43135732,327.556515
ssp126,6.740091399,31.06658553,2.578396816,59.13130964
ssp126,-0.854974376,0.768163817,-15.04625682,428.4599611
ssp126,-0.010573685,1.464654109,-2.892298441,367.5248208
ssp126,0.901265047,6.979824435,26.06906264,135.760586
ssp126,0.222753536,13.45896821,11.72688665,130.5165168
ssp126,-0.113199362,3.189655656,83.78150754,277.7217687
ssp126,-0.073148975,1.572913459,-11.14386423,361.4717366
ssp126,0.170689197,1.438670688,-68.59687995,139.85107
ssp126,-0.007258622,4.441599539,5.82044818,137.6242421
ssp126,0.117106851,10.6895202,-0.164663086,31.70467579
ssp126,0.907337586,22.2533427,-0.125654971,31.49170836
ssp126,0.037143926,4.005822124,24.93661956,134.9922954
ssp126,-0.288915489,16.60073749,242.3918244,929.4608695
ssp126,0.071879374,7.163619257,36.77724228,114.7317571
ssp126,-0.05150393,1.592339234,-1.507805263,247.485168
ssp126,0.035550335,5.015823275,2.525543545,146.9457119
ssp126,0.431664378,6.79139141,129.9871643,321.6852011
ssp126,1.063373716,22.43889246,23.41300231,55.0563352
ssp126,0.274530883,7.216596217,-3.279948604,115.0764148
ssp126,0.810986337,36.1335218,5.940159245,451.3402513
ssp126,14.74428977,31.57040153,-57.03157343,85.29917803
ssp126,-0.002508532,2.571797005,-0.108914771,487.1524167
ssp126,4.103670572,8.945768267,1.218820142,142.470245
ssp126,-1.870116147,24.14325087,2.01279924,226.5646205
ssp126,1.220470441,22.17016152,6.003826197,216.91871
ssp126,-0.056270536,1.630093109,-7.73517254,362.8841653
ssp126,9.670253891,18.3172995,-0.202257952,97.67721368
ssp126,0.025496643,4.268236715,-2.132804296,142.3829115
ssp126,0.5336427,93.50605272,-25.77298874,240.4748061
ssp126,0.527970148,9.05168151,2.707982565,316.7565651
ssp126,-2.497260484,3.057634876,0.962951562,112.451995
ssp126,4.229848593,16.41617077,5.620830617,139.5376457
ssp126,-1.453626134,13.22485004,21.08823078,190.9390616
ssp126,0.130842052,16.06245402,0.000694911,31.15459192
ssp126,-0.054523309,1.841368785,-54.84005737,126.5054494
ssp126,11.78126028,17.1652071,-1.315079336,122.6959744
ssp126,3.940717135,26.52491267,171.1127489,254.7806469
ssp126,0.104047791,26.69213768,34.94939501,93.46785118
ssp126,1.090557665,17.49810856,80.71890567,220.801529
ssp126,-0.013352293,2.25901973,0.508575299,388.8474083
ssp126,-1.116245637,1.476182443,-1.045915672,207.1510378
ssp126,2.56179153,18.91941683,2.334244081,221.2411214
ssp126,3.440144253,26.0271696,17.55453245,599.9445105
ssp126,0.012278273,1.791308495,-29.99263854,459.8409743
ssp126,0.085246542,7.361120811,1.842719655,133.1705353
ssp126,0.279049343,3.4300295,8.836317743,371.6521483
ssp126,1.485512461,22.75088893,8.682867141,440.2996116
ssp126,2.44250118,10.60866578,0.576174738,67.61003819
ssp126,1.246071683,24.67937127,114.8347914,438.1952731
ssp126,-0.051600775,1.49258458,-0.358196386,184.7740034
ssp126,0.000312755,1.078935493,-0.762936897,199.924417
ssp126,-0.060284386,1.548967486,-4.931771193,277.942781
ssp126,10.66681418,21.36151575,-2.158183207,149.0803206
ssp126,0.740153974,15.33924654,185.1135539,417.1661896
ssp126,-0.027928953,1.039099071,-95.39171221,279.1368987
ssp126,0.734713873,21.48309701,280.6506852,638.2308852
ssp126,-0.447241389,15.11488188,19.51153427,484.6350863
ssp126,0.17107376,1.63420446,-1.669405191,118.2052867
ssp126,0.166747866,1.527399621,-0.566712008,178.4434193
ssp126,0.271331144,15.45163357,-0.002641296,31.25646471
ssp126,0.482138067,7.24694185,-1.591125041,120.4140177
ssp126,1.536608673,13.35358413,-7.967506114,692.4371609
ssp126,1.853094351,7.990256676,16.98257936,49.11954632
ssp126,0.275448157,5.390724412,-0.222128791,266.4267239
ssp126,0.089103426,7.91672314,2.613585476,144.6689925
ssp126,0.09266409,7.856628152,2.184300822,147.1327899
ssp126,0.00063293,1.272461486,1.109775486,684.4820759
ssp126,-0.104813943,1.629660366,-110.1547616,282.6401951
ssp126,1.303948775,20.52074436,-0.17285649,31.61189969
ssp126,0.247069237,13.18913163,-0.043043306,31.67918073
ssp126,-0.18341845,0.845174262,-92.60642693,330.015241
ssp126,0.690131607,13.62413874,41.00669026,438.9094992
ssp126,3.250733662,6.069302502,-0.000929504,97.23632242
ssp126,-0.067107427,2.741150447,-0.484591483,194.5248205
ssp126,2.238364458,9.884018478,1.795275149,142.8621967
ssp126,-0.035497092,5.96144446,63.82090405,140.0347172
ssp126,0.340576059,10.14526257,3.371484024,149.1355679
ssp126,0.309717476,14.04611799,42.43910622,153.5610049
ssp126,-0.244291269,5.949528098,0.375433865,81.9294226
ssp126,0.090164769,1.387799605,-1.176745619,183.6328452
ssp126,-0.004066664,2.48354437,3.326361868,132.3582459
ssp126,-0.031222099,0.82253863,-15.44055291,307.2881693
ssp126,0.800223695,12.68456798,28.9729008,90.32537307
ssp126,0.92078935,22.03068312,-18.43872573,127.2649696
ssp126,-0.036154688,3.618045859,-1.024736246,124.2186894
ssp126,-1.018438085,5.802073509,5.118672725,69.74802811
ssp126,0.191587819,2.071315574,-2.062738642,120.2472724
ssp126,-0.017179641,6.196175217,-32.6863608,30.76623193
ssp126,-0.817950334,26.84645216,8.600153123,322.7045439
ssp126,4.377239223,22.3630017,-0.076089747,31.47135783
ssp126,0.052524017,8.66688788,0.003339885,31.22953524
ssp126,0.125471696,5.157900562,1.335598625,215.8154213
ssp126,0.973243183,26.60071522,16.57889186,505.8602373
ssp126,0.229914017,10.63525109,-46.93371551,102.3019061
ssp126,-0.074517416,1.384145906,-2.082896816,215.1331487
ssp126,9.351600287,23.40634234,11.49692434,646.8373265
ssp126,5.63381354,29.05980366,15.75042283,122.3064374
ssp126,-0.493148646,22.0313635,2.541571338,85.26320819
ssp126,0.376738032,6.703659074,20.97697709,138.7018534
ssp126,-0.03065074,1.976479767,2.250377436,172.3014649
ssp126,15.15359618,26.71789279,-0.89012573,100.622158
ssp126,9.988085045,27.53203415,2.849013586,76.48718839
ssp126,0.068981041,8.06368171,2.10479179,146.6001661
ssp126,0.451441503,12.36337391,-31.71501133,192.3896614
ssp126,2.331885125,23.83662288,103.7414973,435.9936044
ssp126,-6.225852671,39.39788587,-1.665970439,171.6828595
ssp126,0.368842914,10.74494641,87.41219974,229.5932425
ssp126,15.76023467,39.77390123,5.904902162,730.9948266
ssp126,-0.01096035,0.784728674,-1.13033983,217.5319286
ssp126,0.961843714,4.356106957,12.60729127,210.7627644
ssp126,-1.430929147,35.42099525,11.92420238,613.7021403
ssp126,-1.637671076,29.34988901,3.744166411,150.469889
ssp126,0.074299782,7.89744479,2.603716278,142.345894
ssp126,17.73969469,42.05432922,7.19875193,454.0226587
ssp126,0.629698051,21.27257299,6.129620442,136.4864188
ssp126,0.057928655,2.355203764,-2.908393614,130.5672924
ssp126,0.003014824,12.05768461,-0.011852009,406.7072486
ssp126,-0.932588356,88.10702407,-0.868909021,244.6552468
ssp126,5.288827466,28.66812886,2.303756921,91.34982524
ssp126,0.04574798,2.183874399,20.25029679,123.7250805
ssp126,3.957420644,9.038433849,3.227781702,144.690684
ssp126,2.611632227,14.52135786,2.651721019,131.4463108
ssp126,0.189795999,16.1345792,145.3967063,273.875278
ssp126,0.600980605,33.61939349,321.5834148,441.513006
ssp126,1.178506158,18.25966397,1.827897225,184.8344025
ssp126,11.10242184,35.42982955,178.280007,437.3008302
ssp126,1.782352223,15.95353291,5.188430128,102.2675366
ssp126,0.024023785,3.7815647,66.49757937,174.6515285
ssp126,10.51031663,19.89585425,-28.13754873,295.253042
ssp126,0.573197427,26.81316477,187.0934716,442.7457554
ssp126,0.598544403,3.597990851,-3.718892823,98.67765357
ssp126,0.131074549,13.02275453,-0.031245535,31.35874272
ssp126,0.538658198,9.17556284,58.37893115,233.7141308
ssp126,0.243520316,9.678674546,0.894829693,114.6299534
ssp126,-0.03668202,3.218348891,-0.624350855,207.5238915
ssp126,2.733171247,28.3210164,21.99317114,74.53344675
ssp126,-0.000773679,1.436154314,-4.338815841,265.0909199
ssp126,0.86985316,16.56915516,0.09540345,31.32186595
ssp126,6.058589149,26.77202003,7.376917727,416.5701834
ssp126,0.052991885,11.34070629,12.43263945,429.0184793
ssp126,-0.040076143,1.942708813,-2.710264816,268.2295525
ssp126,0.14562453,2.026024614,30.84254362,231.0505074
ssp126,13.50169066,34.78655742,1.314280588,260.6085862
ssp126,0.641873225,11.67461606,3.406736798,386.6051684
ssp126,4.769622853,9.912355445,2.829536845,149.2616136
ssp126,0.086613281,7.586888621,0.636361578,50.14826591
ssp126,-0.021036017,26.93794571,-59.73186268,102.0762669
ssp126,-1.721116465,16.74733138,191.015668,612.0413015
ssp126,-0.083495213,1.720885004,79.90212144,273.7557813
ssp126,0.07183427,2.943526697,7.840977277,121.0443605
ssp126,-0.033073676,1.725350881,-2.190246296,299.0979867
ssp126,7.579414408,18.16104936,-1.634448593,131.2624423
ssp126,-0.079804245,1.935303979,-0.241732992,184.4391533
ssp126,-0.067219653,1.400101802,-6.199184309,249.115994
ssp126,8.310702044,24.69176987,0.444114138,185.6384886
ssp126,0.56763868,23.50816297,39.5597628,98.69080231
ssp126,-0.04801381,1.408345081,-1.049475153,214.3781458
ssp126,0.298355251,8.842325052,-6.108485324,215.1359884
ssp126,0.985448398,4.04745305,-3.754163194,122.969115
ssp126,0.743582356,15.24729765,83.67947076,232.4709329
ssp126,1.159878839,36.20784678,65.31508572,324.2724577
ssp126,1.582233723,20.8124553,29.16985037,250.9169043
ssp126,-2.695251494,8.767970519,-0.00454906,31.21841169
ssp126,0.262640668,16.54871214,-0.010929072,31.05039479
ssp126,0.627541994,15.30238674,16.10384108,205.797364
ssp126,-0.173468461,3.216486441,25.75622139,174.1815844
ssp126,10.5458225,53.05282221,125.9870615,580.7914299
ssp126,0.065784024,8.073054075,0.000141385,31.0917839
ssp126,0.070212332,23.70055642,0.124305667,92.61760815
ssp126,-0.031181319,6.117580803,1.056396001,78.77993025
ssp126,7.226746563,33.84416268,280.8115598,397.3832854
ssp126,-0.121354137,1.733397932,-70.14926727,121.3140021
ssp126,-0.116331657,1.566316393,-70.48954374,263.6233524
ssp126,0.934008368,3.545936857,142.570257,377.3697008
ssp126,4.471141191,28.49040421,75.03230827,405.4007281
ssp126,0.651765657,7.002953586,-2.148277231,93.88112081
ssp126,0.230268025,9.708738795,3.94330795,65.92671391
ssp126,-1.586591658,24.39413186,209.2626543,636.9513804
ssp126,0.753206472,20.33000653,2.28879457,235.9820761
ssp126,0.839540086,21.07792001,2.185785505,254.8589467
ssp126,0.030711383,9.829352424,-0.204857897,30.44893577
ssp126,4.44744414,20.08215333,3.072881091,124.3917963
ssp126,-0.092184791,2.957144766,-0.621390941,188.0743691
ssp126,1.980434281,8.001965782,-0.713268382,32.52807564
ssp126,-0.044685803,1.788990584,-74.65933598,128.8718183
ssp126,0.294010359,2.19349166,-0.924351167,277.2057741
ssp126,-1.485569734,21.55246269,-0.060860166,31.39419929
ssp126,1.245180253,19.0330939,81.95775921,208.885286
ssp126,0.392757295,8.516247982,0.732869869,109.4395181
ssp126,0.84464586,14.77580593,3.399818892,251.4654614
ssp126,5.269687761,25.08921851,1.082798235,225.0974175
ssp126,5.759011242,9.858998234,-2.230610618,123.9267521
ssp126,0.050139501,12.6133189,0.005361137,30.99660362
ssp126,1.188714682,22.5592784,3.994272166,265.5635767
ssp126,1.844396099,6.820035383,-0.328926061,213.8924074
ssp126,-0.022225693,1.608768703,-0.294593395,222.9075056
ssp126,7.285842817,13.1005998,-0.261736669,100.4046399
ssp126,2.523979893,15.38183198,-0.004240567,31.04953525
ssp126,-4.483040798,31.9614416,54.06615109,326.9162835
ssp126,0.804774297,14.45892008,-1.903433196,130.6596485
ssp126,0.064270166,23.6971286,-0.037454084,31.17928114
ssp126,0.171266496,6.846968042,1.760406102,126.8214723
ssp126,0.503611365,3.692738311,0.075964107,182.0858334
ssp126,0.13354767,22.20138187,1.585330838,150.480824
ssp126,2.305355632,21.93120487,-62.40341104,279.3931349
ssp126,-0.007944863,7.170255737,1.211382352,141.4169604
ssp126,-1.143952089,1.531543281,-16.51894676,190.2271488
ssp126,0.027704765,4.308903475,74.722191,238.9796288
ssp126,-0.091695284,1.606254733,-71.4554256,179.2748742
ssp126,0.157602869,16.13367692,5.831605509,49.66077116
ssp126,0.071662348,3.571637524,49.61936005,130.5879727
ssp126,1.54582446,21.30656928,6.366125603,140.2246477
ssp126,0.265533408,15.58588889,-0.130728692,31.70241641
ssp126,0.370477851,4.080070501,1.989018873,172.010205
ssp126,-0.002510494,2.9988863,0.005565365,400.94143
ssp126,6.761718987,21.26458287,-0.064942955,31.3826615
ssp126,0.725042015,26.71663812,191.3004475,414.8888668
ssp126,7.138316873,20.93505041,32.81639905,90.87353068
ssp126,-0.702229857,1.938439049,-24.32622385,360.9814061
ssp126,-1.569513706,25.48794362,193.2903776,617.7304179
ssp126,0.516627664,9.637115046,3.573392765,234.6923629
ssp126,5.218791109,17.75733483,1.325639344,86.38043291
ssp126,0.284708244,10.84418138,3.122258399,153.510448
ssp126,1.028639523,21.15728432,2.482133169,283.2545658
ssp126,1.084317901,35.29292602,4.256388059,328.2738202
ssp126,-0.345147751,2.079561204,-30.62501507,409.8424516
ssp126,0.945773742,26.16796329,1.852872483,753.8090582
ssp126,0.691526955,25.13291277,18.22546992,49.82535471
ssp126,5.561921145,22.52286441,4.671630484,145.2574647
ssp126,1.018377855,20.72706693,4.822826228,256.7127498
ssp126,0.581580936,21.26330065,24.49108513,56.24105754
ssp126,6.668189957,9.841569207,-6.100562267,348.7175194
ssp126,0.108117828,12.66485356,-0.033748072,31.2681614
ssp126,0.215845924,10.51564451,0.073816031,30.35246831
ssp126,1.03211608,24.42462706,23.84146807,55.32360132
ssp126,0.03864047,5.464815695,0.209608064,57.84692692
ssp126,5.485816955,23.99179901,2.160630488,221.6811266
ssp126,0.531439168,15.13020206,3.502084874,219.6002912
ssp126,-10.64101735,23.72101519,8.902146596,434.4953793
ssp126,0.036515931,5.44254641,1.342581303,221.1164326
ssp126,0.077771716,32.26963162,13.19643384,283.8734417
ssp126,0.397333714,16.939004,-0.032068675,31.3972787
ssp126,0.233875084,13.18974664,-0.430621685,32.56506418
ssp126,0.047338662,2.540457421,49.22869148,451.5979936
ssp126,-0.083933572,3.183807791,39.42201528,188.3988846
ssp126,0.633847212,13.46101756,-1.237577709,136.4592878
ssp126,0.122801228,3.07586544,-0.322378706,263.9041576
ssp126,2.1897194,27.04585037,1.254266717,148.9666215
ssp126,-0.004909297,2.490838246,0.217091983,475.8415365
ssp126,0.076732513,8.169056983,0.012923288,31.35007064
ssp126,9.648364129,19.63664061,4.618825453,423.8712807
ssp126,0.057751577,11.58268043,0.005966496,30.9225496
ssp126,5.699692526,9.815910819,-3.337720235,123.9841561
ssp126,0.086664901,11.93817077,-0.004114785,30.61172977
ssp126,-1.122361576,28.78310054,1.19471905,217.0701524
ssp126,1.426130628,34.85053313,38.0141383,553.3407101
ssp126,0.188146784,5.699050695,-8.808647184,112.1385909
ssp126,0.200613174,10.78898583,66.47674832,216.5573106
ssp126,-0.04051073,5.913820219,-1.042697001,92.01160472
ssp126,0.466491888,22.18282027,4.321278223,98.31381064
ssp126,0.571268287,47.85215959,-0.477985026,249.5098102
ssp126,-1.159895143,22.0481206,0.511383905,89.33766189
ssp126,0.539315372,15.4791349,-0.228571653,31.7604161
ssp126,-0.146016857,1.650182893,-147.4720914,309.4834712
ssp126,0.025832892,8.590859382,0.096241705,31.30321482
ssp126,-0.004619203,3.042268448,-0.006498553,400.1116848
ssp126,1.018042399,16.75563034,0.042296904,31.40349066
ssp126,0.275919957,25.93993663,35.74938624,88.0251475
ssp126,0.571852734,26.71350807,1.938809892,79.17659953
ssp126,0.757924904,12.93140958,-1.681090652,140.2827755
ssp126,0.015675304,20.71968658,8.103027152,453.9701915
ssp126,-0.080684605,3.355136008,1.030824755,146.4004409
ssp126,-0.000106991,33.11727107,21.80932561,288.5040228
ssp126,-1.921214288,27.06523805,50.61292072,240.4463224
ssp126,-0.044922326,1.368555306,-1.48669902,219.8053171
ssp126,0.09132185,6.075315022,3.470689391,66.96784457
ssp126,0.070205555,8.050918178,0.034957281,30.68669776
ssp126,0.751170975,28.17110695,4.972475462,102.3770266
ssp126,1.622856758,7.971049633,1.608026429,48.70527354
ssp126,10.56807805,19.19206942,-1.357873716,114.9747792
ssp126,0.826581263,5.708639203,-5.441561771,112.3607821
ssp126,0.312534483,22.26392205,22.93188059,79.66087371
ssp126,0.079946581,26.74509737,1.683634184,60.60263936
ssp126,0.640767454,18.72268176,1.147427335,271.0473748
ssp126,2.570756035,17.52126006,-0.338800665,32.37917651
ssp126,0.6778944,16.74314976,-0.328010783,261.2030206
ssp126,6.156527664,29.23524785,2.548039118,194.7909157
ssp126,1.614106217,10.09466534,1.374027529,97.82385586
ssp126,0.563805322,22.15474057,33.90764142,130.9003562
ssp126,4.413311451,53.21476888,7.711872543,450.0446987
ssp126,0.011601048,25.23135877,1.064363255,99.41602209
ssp126,-0.060392747,1.73648693,-6.603376433,311.1429199
ssp126,-0.140234896,0.746140477,-8.389933101,326.1112763
ssp126,0.256681151,3.749047313,41.72028239,132.0093612
